;id_row;id;id_tweet;url_tweet;text_orig;ED_Patient;ProED;informative;scientific;hashtags;falcon2_responses;entities_instances_wikidata;entities_labels_wikidata;entities_instances_wikidata_cleaned;entities_labels_wikidata_cleaned;spacy_entities_ids;spacy_entities_urls;spacy_entities_labels
1533;1533;1,33E+34;https://twitter.com/BarronAmethyst/status/1327287514772742147;2;Tonight at 8 P.M. EST, I'm honoured to be performing on Eating Disorders Aren't Funny, a PWYC fundraiser for @TFFED Please tune in (tickets via Eventbrite) or donate to this important cause by purchasing a PWYC ticket. #trans #edrecovery #transhealth #standup https://t.co/Cy2SgvVG7G;0;0;1;0;['trans', 'edrecovery', 'transhealth', 'standup'];"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 3.2 Final//EN"">
<title>500 Internal Server Error</title>
<h1>Internal Server Error</h1>
<p>The server encountered an internal error and was unable to complete your request. Either the server is overloaded or there is an error in the application.</p>
";['No entity'];['No entity'];[];[];[17070, 21199, 716894, 551800, 5850078, 551800];['https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q17070', 'https://www.wikidata.org/wiki/Q21199', 'https://www.wikidata.org/wiki/Q5509053', 'https://www.wikidata.org/wiki/Q716894', 'https://www.wikidata.org/wiki/Q551800', 'https://www.wikidata.org/wiki/Q5850078', 'https://www.wikidata.org/wiki/Q551800'];['Réunion', 'natural number', 'lease', 'ticket', 'etiology', 'ticket']
1534;1534;1,33E+32;https://twitter.com/ReasonsEDC/status/1327297748404740098;2;Honoring our veterans means taking care of the whole person. If you know a veteran who is struggling, please reach out for help. [Source: Eating Disorders Coalition] #factfriday #military #veterans #recoveryispossible #edrecovery #eatingdisordersawareness https://t.co/4vZzxY0o85;0;0;1;0;['factfriday', 'military', 'veterans', 'recoveryispossible', 'edrecovery', 'eatingdisordersawareness'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q2742986>"",""honoring""],[""<http://www.wikidata.org/entity/Q193891>"",""Veterans""],[""<http://www.wikidata.org/entity/Q193891>"",""veterans means""],[""<http://www.wikidata.org/entity/Q29596122>"",""taking care""],[""<http://www.wikidata.org/entity/Q5>"",""Person""],[""<http://www.wikidata.org/entity/Q3989851>"",""A Veteran""],[""<http://www.wikidata.org/entity/Q44484>"",""Https://t.co/4vzzxy0o85 Struggling,""],[""<http://www.wikidata.org/entity/Q1566093>"",""help [source: eating disorders coalition] factfriday military veterans recoveryispossible edrecovery eatingdisordersawareness https://tco/4vzzxy0o85""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P5137>"",""means""],[""<http://www.wikidata.org/entity/P921>"",""taking""],[""<http://www.wikidata.org/entity/P1476>"",""know""],[""<http://www.wikidata.org/entity/P2800>"",""reach""]]}
";['http://www.wikidata.org/entity/Q2742986', 'http://www.wikidata.org/entity/Q193891', 'http://www.wikidata.org/entity/Q193891', 'http://www.wikidata.org/entity/Q29596122', 'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q3989851', 'http://www.wikidata.org/entity/Q44484', 'http://www.wikidata.org/entity/Q1566093'];['honoring', 'Veterans', 'veterans means', 'taking care', 'Person', 'A Veteran', 'Https://t.co/4vzzxy0o85 Struggling,', 'help [source: eating disorders coalition] factfriday military veterans recoveryispossible edrecovery eatingdisordersawareness https://tco/4vzzxy0o85'];['http://www.wikidata.org/entity/Q5'];['Person'];[193891, 3658527, 5, 193891, 2985722, 193891];['https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q193891', 'https://www.wikidata.org/wiki/Q3658527', 'https://www.wikidata.org/wiki/Q5', 'https://www.wikidata.org/wiki/Q193891', 'https://www.wikidata.org/wiki/Q2985722', 'https://www.wikidata.org/wiki/Q193891'];['veteran', 'Care', 'human', 'veteran', 'help', 'veteran']
1535;1535;1,33E+34;https://twitter.com/EDmirrormirror/status/1327362430427598848;2;Eating Disorders - Take The First Step To Recovery. https://t.co/3UJaD3aOb1;0;0;1;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q15749572>"",""eating disorders -""],[""<http://www.wikidata.org/entity/Q44484>"",""Step to recovery https://tco/3ujad3aob1""]],""relations_wikidata"":[]}
";['http://www.wikidata.org/entity/Q15749572', 'http://www.wikidata.org/entity/Q44484'];['eating disorders -', 'Step to recovery https://tco/3ujad3aob1'];[];[];[30610, 410382, 204];['https://www.wikidata.org/wiki/Q30610', 'https://www.wikidata.org/wiki/Q410382', 'https://www.wikidata.org/wiki/Q204', 'https://www.wikidata.org/wiki/Q17521017'];['Ake', 'triethyl phosphate', 'zero']
1536;1536;1,33E+34;https://twitter.com/vackovalexia/status/1327362915272327168;2;tw mention of eating disorders - why do my friends purposely talk about dieting and weight loss around me when they know@im in recovery for an ed like ??? i tried to explain to them how triggering it is but they literally just don’t care;0;0;1;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q865>"",""Tw mention""],[""<http://www.wikidata.org/entity/Q12136>"",""Disorders -""],[""<http://www.wikidata.org/entity/Q79784>"",""Friends purposely""],[""<http://www.wikidata.org/entity/Q861974>"",""Dieting""],[""<http://www.wikidata.org/entity/Q718113>"",""Weight loss""],[""<http://www.wikidata.org/entity/Q184674>"",""Recovery for an ed like""],[""<http://www.wikidata.org/entity/Q1318356>"",""Literally just don\u2019t""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P5030>"",""talk""],[""<http://www.wikidata.org/entity/P1476>"",""know@im""],[""<http://www.wikidata.org/entity/P1357>"",""tried""],[""<http://www.wikidata.org/entity/P4394>"",""explain""],[""<http://www.wikidata.org/entity/P279>"",""care""]]}
";['http://www.wikidata.org/entity/Q865', 'http://www.wikidata.org/entity/Q12136', 'http://www.wikidata.org/entity/Q79784', 'http://www.wikidata.org/entity/Q861974', 'http://www.wikidata.org/entity/Q718113', 'http://www.wikidata.org/entity/Q184674', 'http://www.wikidata.org/entity/Q1318356'];['Tw mention', 'Disorders -', 'Friends purposely', 'Dieting', 'Weight loss', 'Recovery for an ed like', 'Literally just don’t'];[];[];[918, 373822, 17297777, 861974, 718113, 2135807, 373822];['https://www.wikidata.org/wiki/Q918', 'https://www.wikidata.org/wiki/Q373822', 'https://www.wikidata.org/wiki/Q17297777', 'https://www.wikidata.org/wiki/Q861974', 'https://www.wikidata.org/wiki/Q718113', 'https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q373822'];['Twitter', 'eating disorder', 'friend', 'dieting', 'weight loss', 'recovery approach', 'eating disorder']
1537;1537;1,33E+33;https://twitter.com/justmaddalyn/status/1327405215348350977;2;Next week marks 1 year of being actively recovered from bulimia. I can’t even express how surreal it feels because it felt impossible to even IMAGINE recovery for so long.  Everyday I have been able to breathe a little easier, and forgive myself faster. ❤️ #RecoveryISPossible https://t.co/3K5pqZgfzt;1;0;1;0;['RecoveryISPossible'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q104834>"",""Week marks 1 year of being actively""],[""<http://www.wikidata.org/entity/Q193064>"",""I""],[""<http://www.wikidata.org/entity/Q62587>"",""Bulimia  can\u2019t""],[""<http://www.wikidata.org/entity/Q416837>"",""Surreal""],[""<http://www.wikidata.org/entity/Q277038>"",""Impossible""],[""<http://www.wikidata.org/entity/Q1221588>"",""Recovery for so long  everyday""],[""<http://www.wikidata.org/entity/Q322235>"",""Able""],[""<http://www.wikidata.org/entity/Q21196>"",""Little easier,""],[""<http://www.wikidata.org/entity/Q44484>"",""Faster \u2764\ufe0f recoveryispossible https://tco/3k5pqzgfzt""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P2408>"",""recovered""],[""<http://www.wikidata.org/entity/P5572>"",""express""],[""<http://www.wikidata.org/entity/P1706>"",""felt""],[""<http://www.wikidata.org/entity/P18>"",""IMAGINE""],[""<http://www.wikidata.org/entity/P2049>"",""breathe""]]}
";['http://www.wikidata.org/entity/Q104834', 'http://www.wikidata.org/entity/Q193064', 'http://www.wikidata.org/entity/Q62587', 'http://www.wikidata.org/entity/Q416837', 'http://www.wikidata.org/entity/Q277038', 'http://www.wikidata.org/entity/Q1221588', 'http://www.wikidata.org/entity/Q322235', 'http://www.wikidata.org/entity/Q21196', 'http://www.wikidata.org/entity/Q44484'];['Week marks 1 year of being actively', 'I', 'Bulimia  can’t', 'Surreal', 'Impossible', 'Recovery for so long  everyday', 'Able', 'Little easier,', 'Faster ❤️ recoveryispossible https://tco/3k5pqzgfzt'];[];[];[577, 2135807];['https://www.wikidata.org/wiki/Q18185', 'https://www.wikidata.org/wiki/Q577', 'https://www.wikidata.org/wiki/Q2135807'];['year', 'recovery approach']
1538;1538;1,33E+33;https://twitter.com/NSGives/status/1327409105930235905;2;Connect with others experiencing eating disorders/disordered eating. The @nsedrecovery chat is free, anon and moderated by a trained Peer Mentor. Whether you're in the midst of an eating disorder or have maintained recovery for years, this is a supportive place for all. #NSGives https://t.co/F1MwdNulth;1;0;1;0;['NSGives'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q488438>"",""Connect""],[""<http://www.wikidata.org/entity/Q27482000>"",""Experiencing""],[""<http://www.wikidata.org/entity/Q24678975>"",""eating disorders/disordered eating""],[""<http://www.wikidata.org/entity/Q207642>"",""@nsedrecovery chat""],[""<http://www.wikidata.org/entity/Q409178>"",""Free, anon""],[""<http://www.wikidata.org/entity/Q1153205>"",""Peer mentor whether you""],[""<http://www.wikidata.org/entity/Q695209>"",""The Midst""],[""<http://www.wikidata.org/entity/Q531>"",""Years,""],[""<http://www.wikidata.org/entity/Q2633652>"",""Supportive place""],[""<http://www.wikidata.org/entity/Q44484>"",""Https://tco/f1mwdnulth""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P137>"",""moderated""],[""<http://www.wikidata.org/entity/P931>"",""trained""],[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P126>"",""maintained""],[""<http://www.wikidata.org/entity/P1050>"",""disorder""]]}
";['http://www.wikidata.org/entity/Q488438', 'http://www.wikidata.org/entity/Q27482000', 'http://www.wikidata.org/entity/Q24678975', 'http://www.wikidata.org/entity/Q207642', 'http://www.wikidata.org/entity/Q409178', 'http://www.wikidata.org/entity/Q1153205', 'http://www.wikidata.org/entity/Q695209', 'http://www.wikidata.org/entity/Q531', 'http://www.wikidata.org/entity/Q2633652', 'http://www.wikidata.org/entity/Q44484'];['Connect', 'Experiencing', 'eating disorders/disordered eating', '@nsedrecovery chat', 'Free, anon', 'Peer mentor whether you', 'The Midst', 'Years,', 'Supportive place', 'Https://tco/f1mwdnulth'];[];[];[1433373, 12136, 58199, 1295694, 17070, 17525443, 373822, 2135807, 577, 82794, 27504892];['https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q1433373', 'https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q58199', 'https://www.wikidata.org/wiki/Q27957904', 'https://www.wikidata.org/wiki/Q1295694', 'https://www.wikidata.org/wiki/Q17070', 'https://www.wikidata.org/wiki/Q17525443', 'https://www.wikidata.org/wiki/Q373822', 'https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q577', 'https://www.wikidata.org/wiki/Q82794', 'https://www.wikidata.org/wiki/Q27504892', 'https://www.wikidata.org/wiki/Q738770'];['other', 'disease', 'instant messaging', 'Estonian Greens', 'Réunion', 'middle', 'eating disorder', 'recovery approach', 'year', 'geographic region', 'Ives']
1539;1539;1,33E+34;https://twitter.com/sugawarawrs/status/1327432228440248321;2;tw // eating disorders literally no one asked but I failed recovery again and I really wanna cry and restrict, please can I get some of your comfort character pics in comments to cheer up because I feel like shit;1;0;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q865>"",""Tw //""],[""<http://www.wikidata.org/entity/Q12136>"",""disorders literally""],[""<http://www.wikidata.org/entity/Q2135807>"",""Recovery""],[""<http://www.wikidata.org/entity/Q71861>"",""cry and restrict,""],[""<http://www.wikidata.org/entity/Q23404>"",""comfort character pics in comments""],[""<http://www.wikidata.org/entity/Q2389369>"",""Like shit""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P214>"",""failed""],[""<http://www.wikidata.org/entity/P2555>"",""feel""]]}
";['http://www.wikidata.org/entity/Q865', 'http://www.wikidata.org/entity/Q12136', 'http://www.wikidata.org/entity/Q2135807', 'http://www.wikidata.org/entity/Q71861', 'http://www.wikidata.org/entity/Q23404', 'http://www.wikidata.org/entity/Q2389369'];['Tw //', 'disorders literally', 'Recovery', 'cry and restrict,', 'comfort character pics in comments', 'Like shit'];['http://www.wikidata.org/entity/Q56119332', 'http://www.wikidata.org/entity/Q2135807'];['Tw //', 'Recovery'];[918, 12136, 2135807, 32483, 1141067, 519];['https://www.wikidata.org/wiki/Q918', 'https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q32483', 'https://www.wikidata.org/wiki/Q1141067', 'https://www.wikidata.org/wiki/Q519'];['Twitter', 'disease', 'recovery approach', 'character', 'comment', 'shit']
1540;1540;1,32E+33;https://twitter.com/OTACnews/status/1321538972913487874;2;OTAC | Research Study | Commonalities in Treating Eating Disorders: The Experience of Occ... https://t.co/W9LaNWdsIx https://t.co/2djDfnsQam;0;0;1;1;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q433000>"",""otac | research study | commonalities""],[""<http://www.wikidata.org/entity/Q44484>"",""eating disorders: the experience of occ https://tco/w9lanwdsix https://tco/2djdfnsqam""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P1981>"",""Treating""]]}
";['http://www.wikidata.org/entity/Q433000', 'http://www.wikidata.org/entity/Q44484'];['otac | research study | commonalities', 'eating disorders: the experience of occ https://tco/w9lanwdsix https://tco/2djdfnsqam'];[];[];[28925020, 36004, 1872, 1266, 1900125];['https://www.wikidata.org/wiki/Q28925020', 'https://www.wikidata.org/wiki/Q36004', 'https://www.wikidata.org/wiki/Q1872', 'https://www.wikidata.org/wiki/Q1266', 'https://www.wikidata.org/wiki/Q1900125'];['Xperience', 'Cocos (Keeling) Islands', 'americium', 'darmstadtium', 'multiplication sign']
1541;1541;1,33E+34;https://twitter.com/EmilyBashforth/status/1327611448739106818;2;I compare my recovery to other people’s so often, but that isn’t healthy. Just as eating disorders are different in each person, the recovery process looks different for everyone too. It’s okay to feel frustrated but we can all get where we want to be with time and commitment. 💗;1;0;1;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q2016661>"",""recovery to other people\u2019s so often, but that isn\u2019t healthy""],[""<http://www.wikidata.org/entity/Q12136>"",""Disorders""],[""<http://www.wikidata.org/entity/Q6010398>"",""different in each person, the recovery process""],[""<http://www.wikidata.org/entity/Q1224352>"",""Different""],[""<http://www.wikidata.org/entity/Q1158137>"",""It\u2019s okay""],[""<http://www.wikidata.org/entity/Q1181192>"",""Frustrated""],[""<http://www.wikidata.org/entity/Q644065>"",""commitment \ud83d\udc97""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P272>"",""compare""],[""<http://www.wikidata.org/entity/P582>"",""eating""],[""<http://www.wikidata.org/entity/P800>"",""looks""],[""<http://www.wikidata.org/entity/P2555>"",""feel""],[""<http://www.wikidata.org/entity/P5375>"",""want""],[""<http://www.wikidata.org/entity/P577>"",""time""]]}
";['http://www.wikidata.org/entity/Q2016661', 'http://www.wikidata.org/entity/Q12136', 'http://www.wikidata.org/entity/Q6010398', 'http://www.wikidata.org/entity/Q1224352', 'http://www.wikidata.org/entity/Q1158137', 'http://www.wikidata.org/entity/Q1181192', 'http://www.wikidata.org/entity/Q644065'];['recovery to other people’s so often, but that isn’t healthy', 'Disorders', 'different in each person, the recovery process', 'Different', 'It’s okay', 'Frustrated', 'commitment 💗'];['http://www.wikidata.org/entity/Q12136'];['Disorders'];[2135807, 22137260, 1401524, 12136, 5, 205663, 11471];['https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q22137260', 'https://www.wikidata.org/wiki/Q1401524', 'https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q5', 'https://www.wikidata.org/wiki/Q205663', 'https://www.wikidata.org/wiki/Q11471', 'https://www.wikidata.org/wiki/Q5152897'];['recovery approach', 'Other People', 'University of Santo Tomas', 'disease', 'human', 'process', 'time']
1542;1542;1,33E+34;https://twitter.com/NYCFemmeDem/status/1327611617715089411;2;It's cute when tRump supporters try to hurt my feelings. I'm recovering from alcoholism and 2 eating disorders 😂 like I've said much worse things to myself, please don't waste my or your own time. #thankyouhaveaniceday #recovery #selflove #MentalHealthMatters;1;0;1;0;['thankyouhaveaniceday', 'recovery', 'selflove', 'MentalHealthMatters'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q38>"",""It""],[""<http://www.wikidata.org/entity/Q22686>"","" cute when trump supporters""],[""<http://www.wikidata.org/entity/Q944555>"",""Worse things to myself, please don""],[""<http://www.wikidata.org/entity/Q15326>"",""Alcoholism and 2""],[""<http://www.wikidata.org/entity/Q193064>"",""I""],[""<http://www.wikidata.org/entity/Q24678975>"",""2 eating disorders \ud83d\ude02 like""],[""<http://www.wikidata.org/entity/Q7303022>"",""Time thankyouhaveaniceday recovery""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P798>"",""try""],[""<http://www.wikidata.org/entity/P5759>"",""hurt""],[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P1225>"",""said""],[""<http://www.wikidata.org/entity/P1357>"",""t""]]}
";['http://www.wikidata.org/entity/Q38', 'http://www.wikidata.org/entity/Q22686', 'http://www.wikidata.org/entity/Q944555', 'http://www.wikidata.org/entity/Q15326', 'http://www.wikidata.org/entity/Q193064', 'http://www.wikidata.org/entity/Q24678975', 'http://www.wikidata.org/entity/Q7303022'];['It', ' cute when trump supporters', 'Worse things to myself, please don', 'Alcoholism and 2', 'I', '2 eating disorders 😂 like', 'Time thankyouhaveaniceday recovery'];[];[];[205555, 15326, 373822, 387834, 2135807, 11471, 758004];['https://www.wikidata.org/wiki/Q205555', 'https://www.wikidata.org/wiki/Q15326', 'https://www.wikidata.org/wiki/Q373822', 'https://www.wikidata.org/wiki/Q387834', 'https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q11471', 'https://www.wikidata.org/wiki/Q758004'];['feeling', 'alcoholism', 'eating disorder', 'thing', 'recovery approach', 'time', 'Atter']
